timestamp,order_id,final_score,status,action_taken,distance_km,weather,restaurant_load,image_filename,analysis_text,recommendation,lateness_min
2026-02-19T16:00:35.678992,5489,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,6.19,Clear,Medium,"ok\71IElB4SK6L._UF1000,1000_QL80_.jpg",Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,30.0
2026-02-19T16:00:40.964382,5490,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,16.88,Clear,Medium,ok\images.jpg,Score: 5.0/5.0. ,Standard Protocol,-11.0
2026-02-19T16:00:46.334584,5491,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,3.81,Clear,Medium,ok\cfcup.jpg,Score: 3.6/5.0. ,Standard Protocol,11.0
2026-02-19T16:00:52.071917,5492,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,3.56,Clear,Low,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,Score: 3.6/5.0. ,Standard Protocol,13.0
2026-02-19T16:00:57.311732,5493,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,17.05,Clear,Medium,ok\360_F_41304196_r9YMTXoODnojG65kUM8IE8pFXr8kbP1J.jpg,Score: 3.6/5.0. ,Standard Protocol,14.0
2026-02-19T16:01:02.444543,5494,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,9.64,Clear,Low,ok\istockphoto-1201187100-612x612.jpg,Score: 2.2/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,33.0
2026-02-19T16:01:07.853032,5495,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.52,Clear,Low,ok\360_F_86397793_ARSYcejYoaBPjU6QAY73zWgkgbnkNAvN.jpg,Score: 5.0/5.0. ,Standard Protocol,-1.0
2026-02-19T16:01:13.051544,5496,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,6.66,Clear,Medium,ok\images (13).jpg,Score: 3.8/5.0. Impacted by packaging damage. ,Check Handling,-5.0
2026-02-19T16:01:19.059210,5497,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.63,Clear,Medium,ok\cfcup.jpg,Score: 5.0/5.0. ,Standard Protocol,-6.0
2026-02-19T16:01:24.183732,5498,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.12,Clear,Low,ok\0d2e0c224795573.Y3JvcCwxOTk0LDE1NjAsMTcyLDA.jpg,Score: 5.0/5.0. ,Standard Protocol,-4.0
2026-02-19T16:01:29.271121,5499,4.3,"Timeliness: Good, Packaging: Excellent",No Action,7.26,Rain,Low,ok\istockphoto-475455598-612x612.jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,4.0
2026-02-19T16:01:34.358455,5500,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.47,Clear,Medium,ok\insulated-delivery-bags-header-image-Recovered.jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T16:01:39.445710,5501,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,14.33,Clear,Low,ok\images.jpg,Score: 3.6/5.0. ,Standard Protocol,14.0
2026-02-19T16:01:44.532103,5502,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,1.45,Clear,Low,ok\gettyimages-172656126-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,16.0
2026-02-19T16:01:49.685012,5503,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,15.07,Clear,High,ok\paper-food-delivery-bags.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,8.0
2026-02-19T16:01:55.257947,5504,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,7.32,Rain,Medium,damaged\istockphoto-471115890-612x612.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,30.0
2026-02-19T16:02:00.366208,5505,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,13.51,Clear,Medium,ok\images (15).jpg,Score: 5.0/5.0. ,Standard Protocol,0.0
2026-02-19T16:02:05.474630,5506,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,8.0,Clear,Low,ok\pizza-in-delivery-box-cut-out-on-white-background-ACDCRM.jpg,Score: 5.0/5.0. ,Standard Protocol,-2.0
2026-02-19T16:02:10.576138,5507,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.19,Clear,Low,damaged\images (6).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,27.0
2026-02-19T16:02:15.698149,5508,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,1.16,Clear,High,"ok\71IElB4SK6L._UF1000,1000_QL80_.jpg",Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-2.0
2026-02-19T16:02:20.826948,5509,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,17.67,Clear,Medium,ok\a-person-showing-an-open-pizza-box-isolated-over-white-back-ground-JBBFEH.jpg,Score: 3.6/5.0. ,Standard Protocol,12.0
2026-02-19T16:02:25.958892,5510,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.85,Rain,Medium,damaged\images (13).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,24.0
2026-02-19T16:02:31.051959,5511,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,2.16,Rain,Low,damaged\istockphoto-471115890-612x612.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,33.0
2026-02-19T16:02:36.159436,5512,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,14.65,Clear,Low,ok\istockphoto-1051095170-612x612.jpg,Score: 3.6/5.0. ,Standard Protocol,10.0
2026-02-19T16:02:41.255064,5513,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.89,Rain,Medium,ok\images (4).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-8.0
2026-02-19T16:02:46.373404,5514,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,1.13,Clear,Medium,ok\images (12).jpg,Score: 5.0/5.0. ,Standard Protocol,-10.0
2026-02-19T16:02:51.509233,5515,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,15.34,Rain,High,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,"Score: 5.0/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,-6.0
2026-02-19T16:02:56.763133,5516,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.07,Rain,Medium,damaged\1f04sp4jzcs91.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,25.0
2026-02-19T16:03:01.964505,5517,4.3,"Timeliness: Good, Packaging: Excellent",No Action,17.07,Fog,Low,ok\images (1).jpg,Score: 4.3/5.0. Context: adverse weather (Fog).,Standard Protocol,5.0
2026-02-19T16:03:07.108229,5518,4.3,"Timeliness: Good, Packaging: Excellent",No Action,5.1,Rain,Medium,ok\1000_F_118815546_5sxdEsU47nKxFkpgf6g7BaICbnAKjV3f.jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,3.0
2026-02-19T16:03:12.257133,5519,4.3,"Timeliness: Good, Packaging: Excellent",No Action,14.61,Clear,Low,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,Score: 4.3/5.0. ,Standard Protocol,2.0
2026-02-19T16:03:17.586463,5520,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,13.63,Clear,High,damaged\EH90NOCU0AEjP-U.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: high restaurant load.",Check Handling,26.0
2026-02-19T16:03:22.763677,5521,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,13.8,Clear,Low,ok\images (12).jpg,Score: 5.0/5.0. ,Standard Protocol,-8.0
2026-02-19T16:03:28.106867,5522,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,8.02,Fog,High,ok\images (17).jpg,"Score: 3.6/5.0. Context: adverse weather (Fog), high restaurant load.",Standard Protocol,13.0
2026-02-19T16:03:33.204335,5523,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,12.89,Clear,Low,ok\Screenshot 2025-10-11 013333.png,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,16.0
2026-02-19T16:03:38.314336,5524,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,14.06,Clear,Low,damaged\images (11).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,24.0
2026-02-19T16:03:43.487637,5525,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,4.75,Clear,Low,ok\istockphoto-1201187100-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-4.0
2026-02-19T16:03:48.612186,5526,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,2.7,Rain,Low,damaged\images (3).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,28.0
2026-02-19T16:03:53.732566,5527,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.63,Clear,Medium,damaged\images (5).jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. ",Check Handling,32.0
2026-02-19T16:03:58.866831,5528,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,1.23,Rain,Medium,ok\images (6).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,18.0
2026-02-19T16:04:03.995739,5529,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,3.0,Clear,Low,ok\360_F_86397793_ARSYcejYoaBPjU6QAY73zWgkgbnkNAvN.jpg,Score: 3.6/5.0. ,Standard Protocol,15.0
2026-02-19T16:04:09.207254,5530,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,13.77,Clear,Medium,ok\istockphoto-184291310-612x612.jpg,Score: 3.6/5.0. ,Standard Protocol,7.0
2026-02-19T16:04:14.308147,5531,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,10.96,Clear,Medium,ok\images (18).jpg,Score: 3.6/5.0. ,Standard Protocol,13.0
2026-02-19T16:04:19.468976,5532,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.33,Clear,Low,ok\food-delivery-bags.jpg,Score: 5.0/5.0. ,Standard Protocol,-11.0
2026-02-19T16:04:24.567894,5533,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,15.47,Clear,High,ok\images (2).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,20.0
2026-02-19T16:04:29.693424,5534,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,14.49,Clear,Low,damaged\348s.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. ",Check Handling,34.0
2026-02-19T16:04:34.822234,5535,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,7.48,Clear,Low,ok\images (11).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,19.0
2026-02-19T16:04:40.228403,5536,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,11.88,Clear,Medium,ok\images (16).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,18.0
2026-02-19T16:04:45.399450,5537,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,17.95,Clear,Low,ok\360_F_41304196_r9YMTXoODnojG65kUM8IE8pFXr8kbP1J.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,18.0
2026-02-19T16:04:50.497622,5538,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,5.74,Clear,Medium,ok\images (2).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,20.0
2026-02-19T16:04:55.604009,5539,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,15.94,Clear,Medium,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,Score: 5.0/5.0. ,Standard Protocol,-13.0
2026-02-19T16:05:00.727106,5540,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,5.35,Clear,High,ok\istockphoto-1201187100-612x612.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,8.0
2026-02-19T16:05:05.894326,5541,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,5.21,Rain,Low,ok\images (16).jpg,Score: 2.2/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,31.0
2026-02-19T16:05:11.079868,5542,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,4.18,Clear,Medium,ok\images (17).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,17.0
2026-02-19T16:05:16.256629,5543,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.54,Clear,Low,ok\images (15).jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T16:10:48.913678,5546,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,4.27,Rain,High,damaged\uit5z5sz99rb1.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain), high restaurant load.",Check Handling,27.0
2026-02-19T16:10:54.099226,5547,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,1.16,Clear,Low,ok\images (6).jpg,Score: 3.6/5.0. ,Standard Protocol,7.0
2026-02-19T16:10:59.263074,5548,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.35,Rain,Low,ok\images (4).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-12.0
2026-02-19T16:11:04.773710,5549,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,9.88,Clear,Low,ok\pizza-in-delivery-box-cut-out-on-white-background-ACDCRM.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,27.0
2026-02-19T16:11:09.952701,5550,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,8.48,Rain,Low,ok\s-l1200.jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,11.0
2026-02-19T16:11:15.252014,5551,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,17.53,Clear,Medium,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,Score: 2.2/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,35.0
2026-02-19T16:11:20.441466,5552,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.15,Clear,Medium,ok\images (18).jpg,Score: 5.0/5.0. ,Standard Protocol,-5.0
2026-02-19T16:11:25.538461,5553,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.82,Clear,Low,damaged\images (5).jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. ",Check Handling,31.0
2026-02-19T16:11:30.642598,5554,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,4.95,Clear,Medium,ok\gettyimages-172656126-612x612.jpg,Score: 3.6/5.0. ,Standard Protocol,7.0
2026-02-19T16:11:35.760386,5555,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.86,Clear,Low,ok\a-person-showing-an-open-pizza-box-isolated-over-white-back-ground-JBBFEH.jpg,Score: 5.0/5.0. ,Standard Protocol,0.0
2026-02-19T16:11:40.864472,5556,4.3,"Timeliness: Good, Packaging: Excellent",No Action,8.25,Rain,Low,ok\images (15).jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,4.0
2026-02-19T16:11:45.971333,5557,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.04,Rain,Low,damaged\D-kE2A8U4AAL5LW.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,35.0
2026-02-19T16:11:51.059085,5558,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,11.11,Rain,Low,ok\intro-1675107221.jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,10.0
2026-02-19T16:11:56.232527,5559,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,17.11,Rain,Low,ok\istockphoto-1201187100-612x612.jpg,Score: 2.2/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,32.0
2026-02-19T16:12:01.334245,5560,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,16.31,Clear,Low,ok\images (18).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,30.0
2026-02-19T16:12:06.475875,5561,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,17.7,Clear,Medium,damaged\thumbnail_936071_normal.1707664198.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,28.0
2026-02-19T16:12:11.679304,5562,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,13.9,Clear,Low,ok\Food-Packaging-Mockup.jpg,Score: 2.2/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,32.0
2026-02-19T16:12:16.801571,5563,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,10.3,Clear,Low,ok\istockphoto-1051095170-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-6.0
2026-02-19T16:12:21.939359,5564,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,13.63,Clear,Medium,ok\paper-food-delivery-bags.jpg,Score: 3.6/5.0. ,Standard Protocol,8.0
2026-02-19T16:12:27.160130,5565,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.0,Rain,Medium,ok\Food-Packaging-Mockup.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-14.0
2026-02-19T16:12:32.623497,5566,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.2,Clear,Medium,damaged\damaged-package-what-happened-here-genuinely-curious-not-mad-v0-yqt2sbrwnuqb1.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. ",Check Handling,31.0
2026-02-19T16:12:37.855034,5567,4.3,"Timeliness: Good, Packaging: Excellent",No Action,4.78,Clear,Medium,ok\images (10).jpg,Score: 4.3/5.0. ,Standard Protocol,5.0
2026-02-19T16:12:43.048375,5568,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,17.8,Clear,Medium,ok\images (19).jpg,Score: 5.0/5.0. ,Standard Protocol,-13.0
2026-02-19T16:12:48.224746,5569,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,14.94,Rain,Low,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,11.0
2026-02-19T16:12:53.428780,5570,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,13.06,Fog,High,damaged\istockphoto-1201162965-612x612.jpg,"Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Fog), high restaurant load.",Review Route / Adjust ETA,23.0
2026-02-19T16:12:59.003595,5571,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.27,Clear,Medium,ok\pngtree-brown-paper-bag-for-food-delivery-or-takeaway-png-image_15993170.png,Score: 5.0/5.0. ,Standard Protocol,-15.0
2026-02-19T16:13:04.169824,5572,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.39,Clear,Medium,ok\images (9).jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T16:13:09.368090,5573,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,17.68,Rain,Medium,ok\istockphoto-1046630756-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,18.0
2026-02-19T16:17:23.867148,5576,4.3,"Timeliness: Good, Packaging: Excellent",No Action,13.89,Fog,Low,ok\images (15).jpg,Score: 4.3/5.0. Context: adverse weather (Fog).,Standard Protocol,5.0
2026-02-19T16:17:29.446324,5577,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,14.35,Clear,High,ok\images (7).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,20.0
2026-02-19T16:17:34.787317,5578,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,2.33,Rain,Low,ok\images (5).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,28.0
2026-02-19T16:17:40.609001,5579,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,6.74,Clear,High,ok\images (21).jpg,Score: 2.2/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,31.0
2026-02-19T16:17:45.816598,5580,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,15.0,Clear,Low,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,Score: 5.0/5.0. ,Standard Protocol,-8.0
2026-02-19T16:17:50.983629,5581,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,7.09,Clear,Low,ok\images (18).jpg,Score: 5.0/5.0. ,Standard Protocol,-13.0
2026-02-19T16:17:56.088341,5582,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,10.59,Rain,Low,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,23.0
2026-02-19T16:18:01.348474,5583,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.04,Rain,Low,ok\Free_Delivery_Bag_Mockup_1.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-1.0
2026-02-19T16:18:06.485268,5584,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,11.67,Clear,Low,ok\s-l1200.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,17.0
2026-02-19T16:18:11.578976,5585,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,15.46,Rain,Low,ok\Screenshot 2025-10-11 013333.png,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-13.0
2026-02-19T16:18:16.665198,5586,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.6,Clear,Low,damaged\images (8).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,28.0
